quantization,inference_time,precision
int8,0.015228033065795898,0.0
int8,0.015212059020996094,0.0
int8,0.015227317810058594,0.0
int8,0.015222787857055664,0.01
int8,0.015032052993774414,0.0
int8,0.015213727951049805,0.01
int8,0.015024900436401367,0.0
int8,0.015045166015625,0.0
int8,0.01502537727355957,0.06
int8,0.015367746353149414,0.01
int8,0.015705347061157227,0.09
int8,0.01539754867553711,0.0
int8,0.015218734741210938,0.07
int8,0.015031814575195312,0.2
int8,0.015084505081176758,0.16
int8,0.015238046646118164,0.01
int8,0.015223979949951172,0.15
int8,0.015046834945678711,0.08
int8,0.015029191970825195,0.0
int8,0.015057802200317383,0.0
int8,0.015026330947875977,0.0
int8,0.01502227783203125,0.01
int8,0.017091035842895508,0.0
int8,0.015223979949951172,0.0
int8,0.015055179595947266,0.0
int8,0.015245437622070312,0.0
int8,0.015045404434204102,0.15
int8,0.015065193176269531,0.0
int8,0.01602649688720703,0.0
int8,0.015208959579467773,0.08
int8,0.015227079391479492,0.0
int8,0.015026092529296875,0.0
int8,0.015125274658203125,0.0
int8,0.01501774787902832,0.0
int8,0.01541590690612793,0.13
int8,0.015218019485473633,0.0
int8,0.015209436416625977,0.22
int8,0.015000104904174805,0.13
int8,0.01504659652709961,0.0
int8,0.014935493469238281,0.0
int8,0.015207052230834961,0.17
int8,0.01537775993347168,0.0
int8,0.015061616897583008,0.0
int8,0.015431404113769531,0.0
int8,0.015221118927001953,0.0
int8,0.015450239181518555,0.12
int8,0.01542353630065918,0.01
int8,0.015225887298583984,0.0
int8,0.015218973159790039,0.0
int8,0.015234708786010742,0.12
int8,0.015035867691040039,0.01
int8,0.015072107315063477,0.0
int8,0.015221595764160156,0.0
int8,0.015221834182739258,0.01
int8,0.015213251113891602,0.0
int8,0.015098094940185547,0.04
int8,0.014820337295532227,0.05
int8,0.014682769775390625,0.0
int8,0.015046119689941406,0.0
int8,0.014696598052978516,0.0
int8,0.014704465866088867,0.0
int8,0.016181230545043945,0.01
int8,0.014956951141357422,0.0
int8,0.01499319076538086,0.01
int8,0.015001773834228516,0.0
int8,0.015222787857055664,0.14
int8,0.015023946762084961,0.03
int8,0.015022993087768555,0.0
int8,0.015324115753173828,0.0
int8,0.015252828598022461,0.1
int8,0.01522207260131836,0.0
int8,0.015029430389404297,0.0
int8,0.015197992324829102,0.04
int8,0.015012025833129883,0.0
int8,0.01520991325378418,0.01
int8,0.01503300666809082,0.0
int8,0.015508413314819336,0.0
int8,0.01521921157836914,0.0
int8,0.015214681625366211,0.02
int8,0.015380620956420898,0.0
int8,0.0152130126953125,0.01
int8,0.015242338180541992,0.05
int8,0.015229463577270508,0.0
int8,0.015250205993652344,0.03
int8,0.015197515487670898,0.0
int8,0.015024423599243164,0.01
int8,0.015215396881103516,0.0
int8,0.015180587768554688,0.0
int8,0.015193700790405273,0.01
int8,0.01531076431274414,0.03
int8,0.015433073043823242,0.0
int8,0.016845226287841797,0.02
int8,0.01549220085144043,0.0
int8,0.016527652740478516,0.0
int8,0.015795469284057617,0.01
int8,0.01614832878112793,0.11
int8,0.015911340713500977,0.0
int8,0.016283035278320312,0.08
int8,0.01613473892211914,0.0
int8,0.01585841178894043,0.03
int8,0.015305042266845703,0.04
int8,0.01606130599975586,0.17
int8,0.015584945678710938,0.01
int8,0.01626753807067871,0.0
int8,0.01630234718322754,0.15
int8,0.016257762908935547,0.02
int8,0.015215158462524414,0.01
int8,0.016611814498901367,0.09
int8,0.01521444320678711,0.0
int8,0.015607118606567383,0.01
int8,0.01544046401977539,0.22
int8,0.015010595321655273,0.0
int8,0.01521444320678711,0.0
int8,0.015207052230834961,0.0
int8,0.015056848526000977,0.0
int8,0.015031099319458008,0.07
int8,0.015259742736816406,0.0
int8,0.015227794647216797,0.0
int8,0.015241622924804688,0.0
int8,0.015027761459350586,0.0
int8,0.015219449996948242,0.0
int8,0.01563405990600586,0.16
int8,0.015206098556518555,0.02
int8,0.015013456344604492,0.01
int8,0.015200614929199219,0.01
int8,0.015999555587768555,0.0
int8,0.01525568962097168,0.13
int8,0.01502227783203125,0.08
int8,0.015315055847167969,0.0
int8,0.015302181243896484,0.0
int8,0.015075445175170898,0.0
int8,0.015123367309570312,0.0
int8,0.01514124870300293,0.0
int8,0.015426874160766602,0.15
int8,0.015430212020874023,0.0
int8,0.015022754669189453,0.0
int8,0.015212297439575195,0.0
int8,0.015226602554321289,0.0
int8,0.015222549438476562,0.0
int8,0.015421390533447266,0.0
int8,0.015208244323730469,0.0
int8,0.015207052230834961,0.09
int8,0.015037059783935547,0.01
int8,0.015194892883300781,0.01
int8,0.015204191207885742,0.0
int8,0.015408039093017578,0.01
int8,0.015214681625366211,0.0
int8,0.015218973159790039,0.08
int8,0.015428781509399414,0.01
int8,0.015225648880004883,0.01
int8,0.015248298645019531,0.13
int8,0.015222787857055664,0.0
int8,0.014992237091064453,0.01
int8,0.015022039413452148,0.06
int8,0.015046358108520508,0.0
int8,0.014991998672485352,0.04
int8,0.015418291091918945,0.02
int8,0.01560211181640625,0.09
int8,0.015130043029785156,0.01
int8,0.015426158905029297,0.14
int8,0.01522207260131836,0.02
int8,0.015224456787109375,0.0
int8,0.015222787857055664,0.0
int8,0.015188932418823242,0.0
int8,0.015225887298583984,0.01
int8,0.015006303787231445,0.11
int8,0.01523733139038086,0.0
int8,0.015213251113891602,0.09
int8,0.015424013137817383,0.14
int8,0.015402078628540039,0.06
int8,0.01524209976196289,0.0
int8,0.015241861343383789,0.0
int8,0.015206098556518555,0.03
int8,0.015209197998046875,0.13
int8,0.015218019485473633,0.0
int8,0.015241861343383789,0.18
int8,0.015201568603515625,0.06
int8,0.015244722366333008,0.0
int8,0.015254735946655273,0.02
int8,0.015206336975097656,0.04
int8,0.015179634094238281,0.15
int8,0.015405416488647461,0.0
int8,0.015218257904052734,0.0
int8,0.015216827392578125,0.02
int8,0.015203714370727539,0.0
int8,0.015216588973999023,0.1
int8,0.015054464340209961,0.0
int8,0.0154266357421875,0.0
int8,0.01521444320678711,0.03
int8,0.015223264694213867,0.0
int8,0.015212059020996094,0.0
int8,0.015036821365356445,0.01
int8,0.015403985977172852,0.0
int8,0.015212774276733398,0.01
int8,0.015226125717163086,0.0
int8,0.015222311019897461,0.0
int8,0.015010833740234375,0.14
int8,0.015012025833129883,0.0
int8,0.015287637710571289,0.08
int8,0.015221834182739258,0.0
int8,0.015226602554321289,0.0
int8,0.015218257904052734,0.0
int8,0.015237569808959961,0.0
int8,0.015042543411254883,0.1
int8,0.01540684700012207,0.0
int8,0.015239953994750977,0.01
int8,0.01542973518371582,0.01
int8,0.015189886093139648,0.0
int8,0.015424251556396484,0.15
int8,0.015239238739013672,0.01
int8,0.015225648880004883,0.02
int8,0.015290021896362305,0.0
int8,0.015225887298583984,0.0
int8,0.01521754264831543,0.15
int8,0.015018939971923828,0.14
int8,0.015022754669189453,0.04
int8,0.01540231704711914,0.0
int8,0.01623821258544922,0.03
int8,0.015152931213378906,0.0
int8,0.014998912811279297,0.0
int8,0.015016555786132812,0.16
int8,0.015041828155517578,0.0
int8,0.015007495880126953,0.01
int8,0.015053272247314453,0.04
int8,0.015042543411254883,0.0
int8,0.015045166015625,0.07
int8,0.015009403228759766,0.0
int8,0.01542043685913086,0.0
int8,0.01623988151550293,0.0
int8,0.015289306640625,0.01
int8,0.015200138092041016,0.0
int8,0.015238523483276367,0.0
int8,0.015230417251586914,0.0
int8,0.015219688415527344,0.0
int8,0.01631951332092285,0.01
int8,0.015206575393676758,0.0
int8,0.015052556991577148,0.02
int8,0.015209197998046875,0.0
int8,0.015195131301879883,0.02
int8,0.015192747116088867,0.0
int8,0.015418529510498047,0.0
int8,0.01540064811706543,0.07
int8,0.015007495880126953,0.0
int8,0.015410184860229492,0.0
int8,0.015221834182739258,0.0
int8,0.015226125717163086,0.0
int8,0.014995574951171875,0.0
int8,0.015019655227661133,0.0
int8,0.01522684097290039,0.0
int8,0.015211343765258789,0.0
int8,0.015209674835205078,0.0
int8,0.015032768249511719,0.19
int8,0.01542043685913086,0.0
int8,0.015436172485351562,0.0
int8,0.01510167121887207,0.14
int8,0.015499591827392578,0.0
int8,0.015228033065795898,0.01
int8,0.015037775039672852,0.0
int8,0.015095233917236328,0.0
int8,0.015192508697509766,0.01
int8,0.015203714370727539,0.06
int8,0.014995336532592773,0.11
int8,0.015033483505249023,0.0
int8,0.015025854110717773,0.0
int8,0.015412092208862305,0.0
int8,0.015197277069091797,0.01
int8,0.01522374153137207,0.11
int8,0.015252351760864258,0.01
int8,0.014929533004760742,0.0
int8,0.015133857727050781,0.0
int8,0.015024662017822266,0.0
int8,0.015213727951049805,0.09
int8,0.015044450759887695,0.02
int8,0.015231132507324219,0.13
int8,0.015012502670288086,0.0
int8,0.015227556228637695,0.08
int8,0.01541447639465332,0.18
int8,0.015213251113891602,0.05
int8,0.015040159225463867,0.16
int8,0.015217065811157227,0.0
int8,0.0152435302734375,0.0
int8,0.015210151672363281,0.0
int8,0.015018939971923828,0.0
int8,0.015220880508422852,0.01
int8,0.015046358108520508,0.03
int8,0.015212774276733398,0.01
int8,0.01523280143737793,0.0
int8,0.015430212020874023,0.01
int8,0.015221595764160156,0.0
int8,0.015220880508422852,0.0
int8,0.01525259017944336,0.13
int8,0.015225887298583984,0.0
int8,0.015594005584716797,0.0
int8,0.015234708786010742,0.0
int8,0.015200376510620117,0.0
int8,0.01519918441772461,0.01
int8,0.015218734741210938,0.0
int8,0.01520848274230957,0.11
int8,0.01543426513671875,0.14
int8,0.015420913696289062,0.02
int8,0.01521754264831543,0.0
int8,0.016251325607299805,0.0
int8,0.015203714370727539,0.0
int8,0.01520395278930664,0.15
int8,0.015207290649414062,0.0
int8,0.016378402709960938,0.0
int8,0.015098810195922852,0.0
int8,0.015872955322265625,0.0
int8,0.01636791229248047,0.02
int8,0.01559305191040039,0.02
int8,0.01521158218383789,0.0
int8,0.01533365249633789,0.01
int8,0.015198707580566406,0.1
int8,0.015403509140014648,0.0
int8,0.015227794647216797,0.1
int8,0.015203237533569336,0.03
int8,0.015008211135864258,0.0
int8,0.015203714370727539,0.02
int8,0.015015840530395508,0.0
int8,0.015027523040771484,0.0
int8,0.015009403228759766,0.0
int8,0.015049457550048828,0.0
int8,0.015221118927001953,0.0
int8,0.01519632339477539,0.0
int8,0.015226364135742188,0.0
int8,0.015393495559692383,0.18
int8,0.015216827392578125,0.0
int8,0.015204429626464844,0.0
int8,0.015191078186035156,0.0
int8,0.015280485153198242,0.15
int8,0.015852689743041992,0.0
int8,0.01608133316040039,0.03
int8,0.016051530838012695,0.03
int8,0.016289710998535156,0.01
int8,0.015723705291748047,0.0
int8,0.015012264251708984,0.0
int8,0.015016794204711914,0.0
int8,0.01652073860168457,0.01
int8,0.015384435653686523,0.11
int8,0.015227317810058594,0.07
int8,0.01520848274230957,0.16
int8,0.015001535415649414,0.0
int8,0.015189886093139648,0.1
int8,0.015015840530395508,0.0
int8,0.015039682388305664,0.0
int8,0.016257762908935547,0.0
int8,0.015318632125854492,0.0
int8,0.016911983489990234,0.0
int8,0.01568293571472168,0.11
int8,0.015098333358764648,0.01
int8,0.015499114990234375,0.0
int8,0.015516281127929688,0.0
int8,0.015182971954345703,0.0
int8,0.015207290649414062,0.11
int8,0.015192270278930664,0.19
int8,0.015029191970825195,0.0
int8,0.015091180801391602,0.04
int8,0.01506495475769043,0.0
int8,0.01503753662109375,0.0
int8,0.015215873718261719,0.15
int8,0.015123128890991211,0.0
int8,0.01539301872253418,0.15
int8,0.01540231704711914,0.0
int8,0.015415668487548828,0.0
int8,0.015204906463623047,0.0
int8,0.015209436416625977,0.0
int8,0.015756845474243164,0.09
int8,0.015219926834106445,0.0
int8,0.015022993087768555,0.0
int8,0.015009403228759766,0.04
int8,0.01522374153137207,0.01
int8,0.015046358108520508,0.07
int8,0.015224456787109375,0.0
int8,0.015388011932373047,0.03
int8,0.015387773513793945,0.05
int8,0.01501774787902832,0.0
int8,0.015019655227661133,0.14
int8,0.015233278274536133,0.0
int8,0.015193462371826172,0.01
int8,0.015210866928100586,0.01
int8,0.015210390090942383,0.01
int8,0.015612363815307617,0.02
int8,0.015208721160888672,0.1
int8,0.01519322395324707,0.06
int8,0.015379667282104492,0.12
int8,0.015245199203491211,0.0
int8,0.01521611213684082,0.0
int8,0.015222787857055664,0.0
int8,0.015184402465820312,0.11
int8,0.015019893646240234,0.13
int8,0.01512289047241211,0.01
int8,0.015255928039550781,0.09
int8,0.015208005905151367,0.0
int8,0.015229940414428711,0.01
int8,0.015208244323730469,0.0
int8,0.01523900032043457,0.0
int8,0.015450716018676758,0.0
int8,0.015431880950927734,0.0
int8,0.015212535858154297,0.01
int8,0.015215635299682617,0.04
int8,0.015027523040771484,0.0
int8,0.015421628952026367,0.02
int8,0.01519918441772461,0.01
int8,0.015230178833007812,0.0
int8,0.01519155502319336,0.0
int8,0.015231609344482422,0.05
int8,0.015028953552246094,0.0
int8,0.015230894088745117,0.01
int8,0.015209436416625977,0.0
int8,0.015432119369506836,0.0
int8,0.015259981155395508,0.0
int8,0.015019416809082031,0.0
int8,0.015011072158813477,0.0
int8,0.01502680778503418,0.0
int8,0.015185356140136719,0.0
int8,0.015023469924926758,0.0
int8,0.015088558197021484,0.0
int8,0.015023946762084961,0.0
int8,0.015028715133666992,0.0
int8,0.015408992767333984,0.11
int8,0.015438318252563477,0.0
int8,0.016461610794067383,0.0
int8,0.015208959579467773,0.0
int8,0.015234231948852539,0.0
int8,0.015691280364990234,0.0
int8,0.01528620719909668,0.0
int8,0.015293121337890625,0.01
int8,0.015195131301879883,0.0
int8,0.015196084976196289,0.17
int8,0.015227079391479492,0.0
int8,0.015225410461425781,0.0
int8,0.015212774276733398,0.0
int8,0.01623368263244629,0.16
int8,0.015189647674560547,0.0
int8,0.01523590087890625,0.0
int8,0.015217304229736328,0.0
int8,0.015219926834106445,0.0
int8,0.015226364135742188,0.0
int8,0.015230417251586914,0.17
int8,0.015210151672363281,0.0
int8,0.01501154899597168,0.0
int8,0.015215396881103516,0.13
int8,0.01524662971496582,0.0
int8,0.01522374153137207,0.01
int8,0.01540827751159668,0.07
int8,0.01503133773803711,0.01
int8,0.015212297439575195,0.2
int8,0.015218019485473633,0.0
int8,0.015218973159790039,0.0
int8,0.015223026275634766,0.0
int8,0.015201568603515625,0.0
int8,0.015212297439575195,0.05
int8,0.015212297439575195,0.0
int8,0.015215873718261719,0.0
int8,0.015213489532470703,0.0
int8,0.015412330627441406,0.04
int8,0.01546335220336914,0.01
int8,0.015318632125854492,0.0
int8,0.015451908111572266,0.0
int8,0.015419483184814453,0.0
int8,0.015343904495239258,0.0
int8,0.015308380126953125,0.0
int8,0.015318155288696289,0.01
int8,0.01544332504272461,0.15
int8,0.015248298645019531,0.08
int8,0.015151739120483398,0.0
int8,0.014968395233154297,0.09
int8,0.015244722366333008,0.01
int8,0.014862060546875,0.0
int8,0.01531982421875,0.0
int8,0.015161514282226562,0.14
int8,0.01504063606262207,0.0
int8,0.014835357666015625,0.0
int8,0.015501737594604492,0.01
int8,0.01581549644470215,0.0
int8,0.015219449996948242,0.0
int8,0.015407323837280273,0.05
int8,0.015418291091918945,0.14
int8,0.015455961227416992,0.09
int8,0.015002250671386719,0.02
int8,0.015255212783813477,0.0
int8,0.015520095825195312,0.0
int8,0.01522207260131836,0.0
int8,0.015099287033081055,0.0
int8,0.015014171600341797,0.0
int8,0.01569962501525879,0.0
int8,0.01665186882019043,0.13
int8,0.014324188232421875,0.06
int8,0.014181852340698242,0.01
int8,0.014116048812866211,0.0
int8,0.014955520629882812,0.11
int8,0.014697551727294922,0.04
int8,0.014637231826782227,0.0
int8,0.014833450317382812,0.0
int8,0.015059709548950195,0.0
int8,0.014801979064941406,0.01
int8,0.014832019805908203,0.1
int8,0.014628887176513672,0.02
int8,0.014797449111938477,0.11
int8,0.014610052108764648,0.0
int8,0.014838933944702148,0.0
int8,0.014659881591796875,0.03
int8,0.015004158020019531,0.0
int8,0.014642953872680664,0.0
int8,0.01460886001586914,0.0
int8,0.014609575271606445,0.11
int8,0.014625310897827148,0.01
int8,0.014841318130493164,0.04
int8,0.014637231826782227,0.06
int8,0.014623403549194336,0.0
int8,0.014801740646362305,0.01
int8,0.014804601669311523,0.0
int8,0.01480412483215332,0.18
int8,0.014825820922851562,0.09
int8,0.014851570129394531,0.1
int8,0.014824151992797852,0.01
int8,0.014400482177734375,0.01
int8,0.01482844352722168,0.0
int8,0.014607906341552734,0.01
int8,0.014603853225708008,0.0
int8,0.014766693115234375,0.2
int8,0.016170501708984375,0.11
int8,0.014428853988647461,0.0
int8,0.01567983627319336,0.01
int8,0.014590978622436523,0.21
int8,0.014914989471435547,0.0
int8,0.014618396759033203,0.02
int8,0.014830350875854492,0.0
int8,0.015994548797607422,0.02
int8,0.014917135238647461,0.0
int8,0.014742374420166016,0.0
int8,0.014688730239868164,0.11
int8,0.015854597091674805,0.13
int8,0.015124082565307617,0.07
int8,0.01479482650756836,0.0
int8,0.014775753021240234,0.01
int8,0.01457834243774414,0.02
int8,0.014832019805908203,0.01
int8,0.014623403549194336,0.0
int8,0.014806747436523438,0.0
int8,0.016397476196289062,0.06
int8,0.014879941940307617,0.0
int8,0.016101598739624023,0.15
int8,0.014692544937133789,0.0
int8,0.015717744827270508,0.02
int8,0.015486001968383789,0.0
int8,0.016441822052001953,0.1
int8,0.015739917755126953,0.0
int8,0.015365362167358398,0.01
int8,0.01479196548461914,0.02
int8,0.0162200927734375,0.0
int8,0.01529383659362793,0.11
int8,0.014809846878051758,0.01
int8,0.017309188842773438,0.21
int8,0.015836000442504883,0.02
int8,0.015444040298461914,0.06
int8,0.01576709747314453,0.01
int8,0.01684880256652832,0.01
int8,0.015046119689941406,0.0
int8,0.015701770782470703,0.0
int8,0.015594244003295898,0.0
int8,0.015977144241333008,0.01
int8,0.015486955642700195,0.0
int8,0.0166928768157959,0.0
int8,0.015482187271118164,0.0
int8,0.01630425453186035,0.0
int8,0.015416622161865234,0.02
int8,0.016024351119995117,0.02
int8,0.016271114349365234,0.0
int8,0.016565799713134766,0.05
int8,0.014640569686889648,0.0
int8,0.014811038970947266,0.0
int8,0.014618396759033203,0.0
int8,0.015889644622802734,0.14
int8,0.014778852462768555,0.08
int8,0.014863967895507812,0.04
int8,0.014705419540405273,0.06
int8,0.014722824096679688,0.08
int8,0.014736652374267578,0.07
int8,0.015035867691040039,0.0
int8,0.014835357666015625,0.0
int8,0.014799118041992188,0.15
int8,0.014789581298828125,0.04
int8,0.01457667350769043,0.11
int8,0.014571428298950195,0.11
int8,0.014777660369873047,0.0
int8,0.015030860900878906,0.04
int8,0.014153718948364258,0.0
int8,0.014119386672973633,0.01
int8,0.014089584350585938,0.0
int8,0.014101743698120117,0.0
int8,0.014096498489379883,0.0
int8,0.014043092727661133,0.0
int8,0.015040874481201172,0.0
int8,0.014133691787719727,0.0
int8,0.014169454574584961,0.0
int8,0.014088869094848633,0.01
int8,0.014176607131958008,0.0
int8,0.014120817184448242,0.03
int8,0.014198541641235352,0.0
int8,0.014201641082763672,0.02
int8,0.014132499694824219,0.19
int8,0.014035224914550781,0.02
int8,0.014075756072998047,0.0
int8,0.014064550399780273,0.0
int8,0.01406407356262207,0.0
int8,0.014072418212890625,0.0
int8,0.014034032821655273,0.0
int8,0.01407933235168457,0.0
int8,0.014015436172485352,0.0
int8,0.014095306396484375,0.0
int8,0.014081954956054688,0.0
int8,0.014035463333129883,0.01
int8,0.01404571533203125,0.18
int8,0.014005661010742188,0.05
int8,0.01407766342163086,0.0
int8,0.014023780822753906,0.14
int8,0.014061450958251953,0.04
int8,0.01397705078125,0.04
int8,0.014028072357177734,0.0
int8,0.01409769058227539,0.0
int8,0.014083147048950195,0.0
int8,0.01411294937133789,0.04
int8,0.014040946960449219,0.0
int8,0.014004945755004883,0.01
int8,0.014011144638061523,0.06
int8,0.014005899429321289,0.0
int8,0.013990163803100586,0.0
int8,0.01404571533203125,0.21
int8,0.014052391052246094,0.0
int8,0.014017581939697266,0.0
int8,0.0140380859375,0.01
int8,0.01401066780090332,0.0
int8,0.013997793197631836,0.05
int8,0.014048576354980469,0.0
int8,0.014014244079589844,0.0
int8,0.014001846313476562,0.0
int8,0.014018058776855469,0.01
int8,0.014022588729858398,0.18
int8,0.013993263244628906,0.03
int8,0.014050722122192383,0.0
int8,0.014005422592163086,0.01
int8,0.013975381851196289,0.04
int8,0.014010906219482422,0.01
int8,0.01398158073425293,0.0
int8,0.014307260513305664,0.0
int8,0.014005184173583984,0.0
int8,0.01400899887084961,0.01
int8,0.013990163803100586,0.0
int8,0.013973236083984375,0.0
int8,0.014024496078491211,0.0
int8,0.014171361923217773,0.05
int8,0.01404118537902832,0.0
int8,0.014020442962646484,0.01
int8,0.014018774032592773,0.06
int8,0.014029264450073242,0.0
int8,0.014040470123291016,0.0
int8,0.014058828353881836,0.0
int8,0.014054059982299805,0.13
int8,0.014003515243530273,0.0
int8,0.014054059982299805,0.0
int8,0.0140533447265625,0.0
int8,0.014035463333129883,0.0
int8,0.014028072357177734,0.0
int8,0.014046192169189453,0.0
int8,0.014069795608520508,0.14
int8,0.014030933380126953,0.11
int8,0.014015913009643555,0.0
int8,0.013966560363769531,0.0
int8,0.013944864273071289,0.0
int8,0.014023780822753906,0.0
int8,0.014015674591064453,0.04
int8,0.013999223709106445,0.0
int8,0.014031410217285156,0.0
int8,0.014069080352783203,0.0
int8,0.014072418212890625,0.06
int8,0.01404714584350586,0.06
int8,0.014099836349487305,0.09
int8,0.01401829719543457,0.0
int8,0.014000654220581055,0.01
int8,0.014061689376831055,0.04
int8,0.014003515243530273,0.0
int8,0.01397848129272461,0.0
int8,0.014006376266479492,0.0
int8,0.014002084732055664,0.0
int8,0.014025211334228516,0.0
int8,0.014084815979003906,0.0
int8,0.014038324356079102,0.0
int8,0.013989686965942383,0.07
int8,0.013995647430419922,0.0
int8,0.014018058776855469,0.0
int8,0.014002084732055664,0.0
int8,0.01406407356262207,0.0
int8,0.014018058776855469,0.0
int8,0.014019012451171875,0.0
int8,0.014047622680664062,0.05
int8,0.014018535614013672,0.08
int8,0.014044046401977539,0.0
int8,0.014044523239135742,0.0
int8,0.013992786407470703,0.01
int8,0.014034748077392578,0.01
int8,0.013994455337524414,0.02
int8,0.013981342315673828,0.0
int8,0.014031171798706055,0.15
int8,0.014024496078491211,0.03
int8,0.014032840728759766,0.01
int8,0.014049291610717773,0.14
int8,0.014100313186645508,0.0
int8,0.014047622680664062,0.04
int8,0.014036417007446289,0.0
int8,0.014023780822753906,0.0
int8,0.013998270034790039,0.0
int8,0.013979673385620117,0.0
int8,0.013992786407470703,0.01
int8,0.013995170593261719,0.14
int8,0.014036178588867188,0.0
int8,0.014059782028198242,0.04
int8,0.014012575149536133,0.0
int8,0.01400446891784668,0.07
int8,0.014008283615112305,0.03
int8,0.014030933380126953,0.0
int8,0.0139923095703125,0.0
int8,0.014020919799804688,0.09
int8,0.01403665542602539,0.0
int8,0.014020681381225586,0.01
int8,0.014046669006347656,0.0
int8,0.013991355895996094,0.03
int8,0.014040231704711914,0.13
int8,0.014027595520019531,0.0
int8,0.014033317565917969,0.0
int8,0.014066457748413086,0.02
int8,0.01412343978881836,0.0
int8,0.013967275619506836,0.04
int8,0.014039993286132812,0.06
int8,0.014027118682861328,0.02
int8,0.014029741287231445,0.04
int8,0.013994216918945312,0.14
int8,0.013981819152832031,0.0
int8,0.01402902603149414,0.0
int8,0.0140228271484375,0.0
int8,0.014075517654418945,0.0
int8,0.01401829719543457,0.0
int8,0.01398921012878418,0.15
int8,0.014054536819458008,0.0
int8,0.014005661010742188,0.0
int8,0.014029502868652344,0.0
int8,0.014007091522216797,0.01
int8,0.014018774032592773,0.0
int8,0.013995647430419922,0.18
int8,0.013985872268676758,0.0
int8,0.014050483703613281,0.01
int8,0.01408243179321289,0.0
int8,0.01404881477355957,0.15
int8,0.014040470123291016,0.0
int8,0.0139923095703125,0.0
int8,0.01404261589050293,0.05
int8,0.013990163803100586,0.0
int8,0.013962745666503906,0.0
int8,0.013990402221679688,0.06
int8,0.01398015022277832,0.0
int8,0.014036417007446289,0.07
int8,0.014007806777954102,0.01
int8,0.014059305191040039,0.15
int8,0.014054536819458008,0.07
int8,0.014011859893798828,0.0
int8,0.014039993286132812,0.0
int8,0.014002323150634766,0.01
int8,0.01402139663696289,0.11
int8,0.01399850845336914,0.0
int8,0.0140228271484375,0.01
int8,0.01406550407409668,0.0
int8,0.014004230499267578,0.21
int8,0.01417684555053711,0.0
int8,0.014191389083862305,0.0
int8,0.014093637466430664,0.01
int8,0.014088630676269531,0.01
int8,0.014338016510009766,0.12
int8,0.014165639877319336,0.0
int8,0.014031171798706055,0.07
int8,0.014085769653320312,0.0
int8,0.01409292221069336,0.12
int8,0.014031410217285156,0.1
int8,0.013997793197631836,0.04
int8,0.013972759246826172,0.01
int8,0.014050483703613281,0.09
int8,0.014086484909057617,0.0
int8,0.014014959335327148,0.0
int8,0.013997793197631836,0.02
int8,0.014008283615112305,0.0
int8,0.013996362686157227,0.15
int8,0.014036178588867188,0.0
int8,0.014052391052246094,0.01
int8,0.014028072357177734,0.0
int8,0.013997077941894531,0.0
int8,0.014010429382324219,0.0
int8,0.014000415802001953,0.01
int8,0.014068126678466797,0.11
int8,0.014164209365844727,0.0
int8,0.014079093933105469,0.01
int8,0.014017820358276367,0.01
int8,0.01405787467956543,0.03
int8,0.013999223709106445,0.0
int8,0.014008522033691406,0.0
int8,0.014086723327636719,0.08
int8,0.01402735710144043,0.0
int8,0.014058351516723633,0.0
int8,0.014051675796508789,0.0
int8,0.014021158218383789,0.01
int8,0.014006853103637695,0.0
int8,0.014063835144042969,0.21
int8,0.014032363891601562,0.0
int8,0.014028549194335938,0.11
int8,0.014002561569213867,0.15
int8,0.01401972770690918,0.13
int8,0.013989448547363281,0.0
int8,0.014042377471923828,0.03
int8,0.014034271240234375,0.02
int8,0.014100074768066406,0.0
int8,0.01410365104675293,0.11
int8,0.014061212539672852,0.16
int8,0.014044523239135742,0.0
int8,0.014135360717773438,0.13
int8,0.014046907424926758,0.0
int8,0.014029979705810547,0.0
int8,0.014013051986694336,0.01
int8,0.014039278030395508,0.0
int8,0.014015674591064453,0.0
int8,0.014082670211791992,0.0
int8,0.014046430587768555,0.01
int8,0.0140228271484375,0.0
int8,0.014082193374633789,0.0
int8,0.014050722122192383,0.0
int8,0.013970613479614258,0.0
int8,0.0140228271484375,0.15
int8,0.014033317565917969,0.0
int8,0.014028549194335938,0.0
int8,0.014015913009643555,0.08
int8,0.014021158218383789,0.0
int8,0.014028072357177734,0.0
int8,0.014074087142944336,0.0
int8,0.014044523239135742,0.04
int8,0.014050483703613281,0.02
int8,0.014006376266479492,0.05
int8,0.013996601104736328,0.01
int8,0.014035224914550781,0.0
int8,0.014061927795410156,0.0
int8,0.014001846313476562,0.03
int8,0.014046669006347656,0.0
int8,0.014022111892700195,0.0
int8,0.014093875885009766,0.01
int8,0.014049530029296875,0.0
int8,0.014069318771362305,0.0
int8,0.014040470123291016,0.14
int8,0.014030218124389648,0.0
int8,0.0140838623046875,0.04
int8,0.014022588729858398,0.06
int8,0.01410984992980957,0.1
int8,0.01404428482055664,0.0
int8,0.01402139663696289,0.01
int8,0.013978242874145508,0.1
int8,0.014075040817260742,0.04
int8,0.014103412628173828,0.0
int8,0.014054059982299805,0.0
int8,0.013997316360473633,0.01
int8,0.013983011245727539,0.01
int8,0.014099359512329102,0.0
int8,0.014039754867553711,0.03
int8,0.014044523239135742,0.0
int8,0.014012575149536133,0.05
int8,0.014050722122192383,0.01
int8,0.014072656631469727,0.0
int8,0.014072179794311523,0.01
int8,0.014103174209594727,0.01
int8,0.014608383178710938,0.0
